Date,Open,High,Low,Close,Adj Close,Volume
1996-01-22,0.265625,0.276786,0.261161,0.272321,0.232839,499744000
1996-01-23,0.301339,0.303571,0.276786,0.282366,0.241428,988288000
1996-01-24,0.286830,0.287946,0.283482,0.287946,0.246199,655894400
1996-01-25,0.283482,0.285714,0.268973,0.270089,0.230931,445200000
1996-01-26,0.271205,0.279018,0.255580,0.273438,0.233794,735750400
1996-01-29,0.258929,0.265625,0.256696,0.260045,0.222343,332595200
1996-01-30,0.241071,0.251116,0.239816,0.243862,0.208506,622843200
1996-01-31,0.247768,0.250000,0.244420,0.246652,0.210892,328059200
1996-02-01,0.245536,0.253348,0.245536,0.253348,0.216617,333043200
1996-02-02,0.257813,0.264509,0.256696,0.261161,0.223297,555979200
1996-02-05,0.265067,0.265625,0.258929,0.261161,0.223297,318729600
1996-02-06,0.261161,0.267857,0.261161,0.264509,0.226160,226217600
1996-02-07,0.265625,0.265625,0.247768,0.252232,0.215663,360326400
1996-02-08,0.245536,0.251116,0.245536,0.248884,0.212800,263166400
1996-02-09,0.248884,0.254464,0.246652,0.247768,0.211846,205688000
1996-02-12,0.251116,0.254464,0.250000,0.253348,0.216617,194275200
1996-02-13,0.250000,0.257813,0.248884,0.251116,0.214709,228502400
1996-02-14,0.252232,0.252232,0.244978,0.246652,0.210892,163184000
1996-02-15,0.246652,0.251116,0.244420,0.250000,0.213755,122080000
1996-02-16,0.251116,0.253348,0.245536,0.245536,0.209938,156441600
1996-02-20,0.250000,0.263393,0.250000,0.258929,0.221389,376913600
1996-02-21,0.262277,0.265625,0.260045,0.264509,0.226160,221838400
1996-02-22,0.267857,0.268973,0.264509,0.266741,0.228068,184184000
1996-02-23,0.266741,0.270089,0.264509,0.266741,0.228068,173286400
1996-02-26,0.267857,0.268973,0.263393,0.263393,0.225206,118283200
1996-02-27,0.266741,0.266741,0.254464,0.255580,0.218525,149161600
1996-02-28,0.257813,0.257813,0.246652,0.247768,0.211846,187913600
1996-02-29,0.245536,0.247768,0.243304,0.245536,0.209938,112884800
1996-03-01,0.246652,0.246652,0.237723,0.239955,0.205166,231134400
1996-03-04,0.243304,0.244420,0.234375,0.234375,0.200395,187555200
1996-03-05,0.236607,0.238839,0.234375,0.237723,0.203257,118440000
1996-03-06,0.238839,0.239955,0.233259,0.233817,0.199918,99052800
1996-03-07,0.234375,0.235491,0.226563,0.230469,0.197055,260064000
1996-03-08,0.229911,0.234375,0.223214,0.232143,0.198486,149004800
1996-03-11,0.234375,0.235491,0.229911,0.231027,0.197532,127008000
1996-03-12,0.232143,0.235491,0.228795,0.230469,0.197055,96152000
1996-03-13,0.231027,0.233259,0.228795,0.229911,0.196578,99680000
1996-03-14,0.231027,0.231027,0.227679,0.228795,0.195624,93363200
1996-03-15,0.232143,0.232143,0.227679,0.231027,0.197532,101382400
1996-03-18,0.231585,0.233259,0.229911,0.233259,0.199441,109132800
1996-03-19,0.235491,0.236607,0.228795,0.229911,0.196578,124364800
1996-03-20,0.229911,0.229911,0.224330,0.225446,0.192760,115987200
1996-03-21,0.227679,0.227679,0.223214,0.224330,0.191806,109984000
1996-03-22,0.225446,0.226563,0.222098,0.226563,0.193715,107564800
1996-03-25,0.227679,0.229911,0.214286,0.214286,0.183218,164371200
1996-03-26,0.214286,0.218750,0.210938,0.213170,0.182264,160798400
1996-03-27,0.207589,0.225446,0.205357,0.225446,0.192760,429296000
1996-03-28,0.220982,0.228795,0.215402,0.215960,0.184650,295892800
1996-03-29,0.216518,0.220982,0.212054,0.219308,0.187512,166521600
1996-04-01,0.224330,0.231027,0.218890,0.227679,0.194670,158636800
1996-04-02,0.228795,0.228795,0.222098,0.223214,0.190852,101438400
1996-04-03,0.224330,0.224330,0.217215,0.219308,0.187512,72240000
1996-04-04,0.219866,0.219866,0.214286,0.215402,0.184173,86049600
1996-04-08,0.213170,0.218750,0.212054,0.217634,0.186081,168828800
1996-04-09,0.222098,0.236607,0.217634,0.232143,0.198486,235076800
1996-04-10,0.233259,0.236607,0.231027,0.232143,0.198486,174764800
1996-04-11,0.233259,0.234375,0.227679,0.229911,0.196578,98268800
1996-04-12,0.231027,0.231027,0.226563,0.227679,0.194670,81435200
1996-04-15,0.227679,0.229911,0.223214,0.229911,0.196578,154078400
1996-04-16,0.231027,0.232143,0.228795,0.231027,0.197532,101416000
1996-04-17,0.231027,0.232143,0.224330,0.225446,0.192760,85411200
1996-04-18,0.226563,0.226702,0.216518,0.220982,0.188944,217246400
1996-04-19,0.219866,0.224330,0.219866,0.223772,0.191329,101796800
1996-04-22,0.225446,0.227679,0.222098,0.224330,0.191806,111115200
1996-04-23,0.224330,0.225446,0.219866,0.220982,0.188944,169948800
1996-04-24,0.219866,0.220982,0.215960,0.216518,0.185127,128340800
1996-04-25,0.217634,0.222098,0.215402,0.222098,0.189898,174406400
1996-04-26,0.223214,0.224330,0.219866,0.220982,0.188944,188865600
1996-04-29,0.223214,0.223214,0.218750,0.220982,0.188944,121049600
1996-04-30,0.222098,0.222098,0.215402,0.217634,0.186081,136662400
1996-05-01,0.217634,0.220982,0.215402,0.217634,0.186081,112705600
1996-05-02,0.218750,0.218750,0.209821,0.212054,0.181310,188305600
1996-05-03,0.215402,0.215402,0.209821,0.213170,0.182264,108460800
1996-05-06,0.222098,0.231027,0.220982,0.228795,0.195624,289486400
1996-05-07,0.235491,0.244420,0.234375,0.239955,0.205166,353539200
1996-05-08,0.243304,0.243304,0.228795,0.238839,0.204212,186793600
1996-05-09,0.235491,0.236607,0.229911,0.233259,0.199441,98078400
1996-05-10,0.234375,0.244420,0.232143,0.243304,0.208029,110588800
1996-05-13,0.242188,0.246652,0.237723,0.241629,0.206597,187017600
1996-05-14,0.247768,0.250000,0.245536,0.245536,0.209938,197624000
1996-05-15,0.248884,0.257813,0.247768,0.254464,0.217571,292364800
1996-05-16,0.252232,0.255580,0.248884,0.253348,0.216617,130076800
1996-05-17,0.253348,0.253348,0.245536,0.246652,0.210892,123300800
1996-05-20,0.248884,0.251116,0.246652,0.249442,0.213277,84515200
1996-05-21,0.250000,0.251116,0.242188,0.242188,0.207075,114385600
1996-05-22,0.244420,0.244420,0.229911,0.232701,0.198964,201880000
1996-05-23,0.233259,0.237723,0.229911,0.234375,0.200395,124051200
1996-05-24,0.234375,0.239955,0.233259,0.238839,0.204212,113243200
1996-05-28,0.238839,0.243304,0.235491,0.235491,0.201349,101852800
1996-05-29,0.234375,0.234375,0.220982,0.222098,0.189898,219520000
1996-05-30,0.222098,0.229911,0.220982,0.227679,0.194670,103465600
1996-05-31,0.228795,0.237723,0.227679,0.233259,0.199441,162646400
1996-06-03,0.231027,0.232143,0.220982,0.220982,0.188944,125462400
1996-06-04,0.214286,0.217634,0.213170,0.215960,0.184650,762238400
1996-06-05,0.226563,0.227679,0.216518,0.224330,0.191806,510104000
1996-06-06,0.223214,0.225446,0.215402,0.216518,0.185127,362096000
1996-06-07,0.214286,0.217634,0.209821,0.217634,0.186081,267769600
1996-06-10,0.217634,0.218750,0.214286,0.215402,0.184173,106366400
1996-06-11,0.216518,0.216518,0.214286,0.214286,0.183218,153059200
1996-06-12,0.218750,0.218750,0.214286,0.216518,0.185127,151916800
1996-06-13,0.217634,0.222517,0.214286,0.219866,0.187989,191419200
1996-06-14,0.220982,0.220982,0.213170,0.213728,0.182741,144961600
1996-06-17,0.215402,0.215402,0.210938,0.210938,0.180356,112929600
1996-06-18,0.210938,0.212054,0.202009,0.203125,0.173676,223227200
1996-06-19,0.206473,0.208705,0.202009,0.206473,0.176538,134467200
1996-06-20,0.208705,0.208705,0.200893,0.203125,0.173676,147089600
1996-06-21,0.204241,0.204241,0.199777,0.202009,0.172721,161851200
1996-06-24,0.202009,0.202009,0.197545,0.198661,0.169859,122763200
1996-06-25,0.197545,0.198661,0.181920,0.184152,0.157453,246960000
1996-06-26,0.184152,0.185268,0.175223,0.177455,0.151727,404331200
1996-06-27,0.178571,0.187500,0.176339,0.184152,0.157453,229241600
1996-06-28,0.186384,0.187500,0.184152,0.187500,0.160316,115684800
1996-07-01,0.188616,0.191964,0.187500,0.191964,0.164133,131980800
1996-07-02,0.190848,0.191964,0.187500,0.187500,0.160316,89006400
1996-07-03,0.181920,0.181920,0.172991,0.172991,0.147910,288612800
1996-07-05,0.172991,0.176339,0.171875,0.174107,0.148865,106153600
1996-07-08,0.175223,0.177455,0.169643,0.170759,0.146002,188910400
1996-07-09,0.174107,0.175223,0.169643,0.169643,0.145048,187824000
1996-07-10,0.170759,0.174107,0.167411,0.167411,0.143139,169388800
1996-07-11,0.167411,0.168527,0.155134,0.159598,0.136459,291155200
1996-07-12,0.164063,0.164063,0.154018,0.161272,0.137890,268990400
1996-07-15,0.161830,0.161830,0.152902,0.153460,0.131211,133224000
1996-07-16,0.155134,0.155134,0.142857,0.150670,0.128826,289217600
1996-07-17,0.155134,0.156250,0.148438,0.150670,0.128826,233598400
1996-07-18,0.191964,0.194196,0.181780,0.186384,0.159362,897052800
1996-07-19,0.186384,0.187500,0.185268,0.185268,0.158407,265977600
1996-07-22,0.186384,0.186384,0.178571,0.180804,0.154591,152208000
1996-07-23,0.183036,0.184152,0.180804,0.183036,0.156499,130121600
1996-07-24,0.178571,0.187500,0.177455,0.185826,0.158885,264073600
1996-07-25,0.188616,0.190848,0.185268,0.187500,0.160316,114430400
1996-07-26,0.191964,0.196429,0.188616,0.196429,0.167950,123681600
1996-07-29,0.196429,0.200893,0.194196,0.198661,0.169859,195697600
1996-07-30,0.202009,0.203125,0.189732,0.190848,0.163178,189403200
1996-07-31,0.189732,0.196429,0.189732,0.196429,0.167950,92780800
1996-08-01,0.196429,0.196429,0.188616,0.189732,0.162224,110163200
1996-08-02,0.193080,0.196429,0.189732,0.193080,0.165087,127948800
1996-08-05,0.193080,0.195313,0.186384,0.187500,0.160316,101012800
1996-08-06,0.187500,0.191964,0.185268,0.191964,0.164133,93587200
1996-08-07,0.194196,0.202009,0.193080,0.199777,0.170813,248460800
1996-08-08,0.199777,0.199777,0.195313,0.197545,0.168905,101516800
1996-08-09,0.198661,0.208705,0.197545,0.206473,0.176538,230787200
1996-08-12,0.208705,0.210938,0.199777,0.205357,0.175584,151345600
1996-08-13,0.204241,0.206473,0.199777,0.200893,0.171767,103510400
1996-08-14,0.202009,0.205357,0.202009,0.203125,0.173676,71859200
1996-08-15,0.202009,0.203125,0.198661,0.198661,0.169859,107620800
1996-08-16,0.202009,0.202009,0.197545,0.200893,0.171767,141758400
1996-08-19,0.199777,0.210938,0.199777,0.210938,0.180356,226318400
1996-08-20,0.213170,0.213170,0.208705,0.209821,0.179401,211758400
1996-08-21,0.209821,0.210938,0.204241,0.205357,0.175584,113344000
1996-08-22,0.205357,0.207589,0.204241,0.207589,0.177492,87684800
1996-08-23,0.205357,0.214286,0.205357,0.213170,0.182264,203459200
1996-08-26,0.213170,0.215402,0.209821,0.215402,0.184173,89678400
1996-08-27,0.215402,0.223214,0.214286,0.221959,0.189779,289307200
1996-08-28,0.222098,0.223214,0.218750,0.222098,0.189898,163598400
1996-08-29,0.222098,0.222098,0.217634,0.218750,0.187035,106926400
1996-08-30,0.220982,0.220982,0.216518,0.216518,0.185127,105728000
1996-09-03,0.215402,0.217634,0.213170,0.215402,0.184173,68297600
1996-09-04,0.213170,0.219866,0.213170,0.215402,0.184173,101449600
1996-09-05,0.209821,0.212054,0.204241,0.204241,0.174630,279585600
1996-09-06,0.206473,0.207589,0.202009,0.205357,0.175584,240833600
1996-09-09,0.202009,0.203125,0.195313,0.196429,0.167950,148243200
1996-09-10,0.197545,0.197545,0.191964,0.191964,0.164133,155713600
1996-09-11,0.191964,0.194196,0.187500,0.188616,0.161270,147201600
1996-09-12,0.187500,0.188616,0.180804,0.181920,0.155545,260915200
1996-09-13,0.181920,0.189732,0.181920,0.187500,0.160316,166611200
1996-09-16,0.191964,0.205357,0.190848,0.199777,0.170813,244652800
1996-09-17,0.204241,0.206473,0.200893,0.205357,0.175584,209171200
1996-09-18,0.205357,0.215402,0.204241,0.209821,0.179401,353360000
1996-09-19,0.210938,0.210938,0.208705,0.208705,0.178447,119470400
1996-09-20,0.208705,0.209821,0.203125,0.204241,0.174630,149150400
1996-09-23,0.204241,0.204241,0.199777,0.199777,0.170813,45763200
1996-09-24,0.199777,0.204241,0.199777,0.200893,0.171767,143785600
1996-09-25,0.200893,0.202009,0.196429,0.199777,0.170813,109043200
1996-09-26,0.199777,0.200893,0.198661,0.199777,0.170813,103286400
1996-09-27,0.198661,0.199777,0.197545,0.199219,0.170336,81569600
1996-09-30,0.197545,0.199777,0.197545,0.198103,0.169382,85444800
1996-10-01,0.196429,0.220982,0.196429,0.219866,0.187989,539246400
1996-10-02,0.210938,0.219866,0.206473,0.210938,0.180356,276819200
1996-10-03,0.210938,0.212054,0.199777,0.199777,0.170813,227718400
1996-10-04,0.204241,0.206473,0.197545,0.203683,0.174153,133459200
1996-10-07,0.205357,0.208705,0.204241,0.206473,0.176538,95715200
1996-10-08,0.209821,0.216518,0.207589,0.207589,0.177492,190433600
1996-10-09,0.208705,0.210938,0.204241,0.205357,0.175584,85209600
1996-10-10,0.213170,0.218750,0.212054,0.215960,0.184650,276696000
1996-10-11,0.217634,0.219866,0.214286,0.216518,0.185127,120691200
1996-10-14,0.218750,0.226563,0.216518,0.225446,0.192760,269684800
1996-10-15,0.229911,0.231027,0.223214,0.225446,0.192760,363059200
1996-10-16,0.225446,0.233259,0.219866,0.229911,0.196578,334745600
1996-10-17,0.245536,0.247768,0.235491,0.235491,0.201349,1026625600
1996-10-18,0.236607,0.237723,0.232143,0.237165,0.202780,382659200
1996-10-21,0.236607,0.237723,0.227679,0.228795,0.195624,187611200
1996-10-22,0.228795,0.228795,0.216518,0.222098,0.189898,213718400
1996-10-23,0.220982,0.225446,0.217634,0.220982,0.188944,160059200
1996-10-24,0.223214,0.223214,0.218750,0.220982,0.188944,84369600
1996-10-25,0.222098,0.223214,0.218750,0.218750,0.187035,77560000
1996-10-28,0.224330,0.224330,0.218750,0.218750,0.187035,119996800
1996-10-29,0.219866,0.220982,0.206473,0.207589,0.177492,199628800
1996-10-30,0.209821,0.214286,0.204241,0.204241,0.174630,257051200
1996-10-31,0.207589,0.208705,0.198661,0.205357,0.175584,194219200
1996-11-01,0.208705,0.216518,0.206473,0.216518,0.185127,211332800
1996-11-04,0.217634,0.218750,0.212054,0.217634,0.186081,91268800
1996-11-05,0.218750,0.231027,0.218750,0.227679,0.194670,378112000
1996-11-06,0.228795,0.229911,0.222098,0.227679,0.194670,180308800
1996-11-07,0.226563,0.232143,0.225446,0.231027,0.197532,155075200
1996-11-08,0.231027,0.234375,0.229911,0.234375,0.200395,188708800
1996-11-11,0.235491,0.235491,0.231027,0.232143,0.198486,92534400
1996-11-12,0.233259,0.234375,0.224330,0.225446,0.192760,142956800
1996-11-13,0.226563,0.231027,0.223214,0.228237,0.195147,83608000
1996-11-14,0.227679,0.229911,0.226563,0.228795,0.195624,48529600
1996-11-15,0.231027,0.232143,0.223214,0.223214,0.190852,130715200
1996-11-18,0.223214,0.224330,0.218750,0.220982,0.188944,152835200
1996-11-19,0.222098,0.224330,0.219866,0.222098,0.189898,124432000
1996-11-20,0.222098,0.226563,0.222098,0.223214,0.190852,103096000
1996-11-21,0.222098,0.223214,0.217634,0.218750,0.187035,70604800
1996-11-22,0.218750,0.225446,0.218750,0.225446,0.192760,103980800
1996-11-25,0.226563,0.227679,0.223214,0.223214,0.190852,78948800
1996-11-26,0.222098,0.223214,0.214286,0.216518,0.185127,112985600
1996-11-27,0.215402,0.219866,0.215402,0.218750,0.187035,89040000
1996-11-29,0.218750,0.219866,0.214286,0.215402,0.184173,42291200
1996-12-02,0.215402,0.224330,0.213170,0.224330,0.191806,174977600
1996-12-03,0.225446,0.227679,0.223214,0.224330,0.191806,275531200
1996-12-04,0.224330,0.226563,0.222098,0.223214,0.190852,190825600
1996-12-05,0.223214,0.225446,0.223214,0.223214,0.190852,142139200
1996-12-06,0.217634,0.226563,0.214286,0.224330,0.191806,229387200
1996-12-09,0.225446,0.226563,0.221540,0.223214,0.190852,158648000
1996-12-10,0.222098,0.223214,0.216518,0.218750,0.187035,184284800
1996-12-11,0.212054,0.216518,0.212054,0.214286,0.183218,163363200
1996-12-12,0.215402,0.216518,0.213170,0.213170,0.182264,87001600
1996-12-13,0.212054,0.213170,0.207589,0.207589,0.177492,89096000
1996-12-16,0.209821,0.209821,0.200893,0.202009,0.172721,149240000
1996-12-17,0.199777,0.200893,0.198661,0.200893,0.171767,157248000
1996-12-18,0.203125,0.206473,0.202009,0.206473,0.176538,205072000
1996-12-19,0.205357,0.207589,0.198661,0.198661,0.169859,136886400
1996-12-20,0.200893,0.210938,0.190848,0.209821,0.179401,546436800
1996-12-23,0.214286,0.216518,0.207589,0.207589,0.177492,332304000
1996-12-24,0.207589,0.208705,0.204241,0.206473,0.176538,57612800
1996-12-26,0.207589,0.207589,0.204241,0.205357,0.175584,84884800
1996-12-27,0.204241,0.212054,0.204241,0.206473,0.176538,136998400
1996-12-30,0.206473,0.207589,0.194196,0.194196,0.166041,261800000
1996-12-31,0.190848,0.191964,0.185268,0.186384,0.159362,383745600
1997-01-02,0.188616,0.189732,0.185268,0.187500,0.160316,143113600
1997-01-03,0.188616,0.198661,0.187500,0.194196,0.166041,119716800
1997-01-06,0.157366,0.163783,0.154018,0.159598,0.136459,1882832000
1997-01-07,0.161830,0.162946,0.156250,0.156250,0.133597,976931200
1997-01-08,0.162946,0.164063,0.155134,0.157366,0.134551,1100131200
1997-01-09,0.158482,0.159598,0.156250,0.158482,0.135505,446656000
1997-01-10,0.157366,0.162946,0.157366,0.162946,0.139322,353718400
1997-01-13,0.165179,0.165179,0.161830,0.161830,0.138368,305748800
1997-01-14,0.164063,0.164063,0.158482,0.159598,0.136459,255774400
1997-01-15,0.160714,0.160714,0.152902,0.154018,0.131688,433092800
1997-01-16,0.152902,0.152902,0.148438,0.149554,0.127871,671305600
1997-01-17,0.149554,0.152902,0.148438,0.149554,0.127871,325147200
1997-01-20,0.150670,0.152902,0.149554,0.151228,0.129303,291625600
1997-01-21,0.151786,0.154018,0.150670,0.154018,0.131688,284827200
1997-01-22,0.155134,0.156250,0.151786,0.153460,0.131211,205620800
1997-01-23,0.154018,0.155134,0.152902,0.154018,0.131688,172345600
1997-01-24,0.154018,0.154018,0.150670,0.150670,0.128826,188283200
1997-01-27,0.152902,0.154018,0.148438,0.148438,0.126917,214043200
1997-01-28,0.151786,0.151786,0.147321,0.148438,0.126917,210560000
1997-01-29,0.148438,0.149554,0.147321,0.148438,0.126917,151704000
1997-01-30,0.149554,0.149554,0.147321,0.149554,0.127871,139932800
1997-01-31,0.148438,0.148438,0.147321,0.148438,0.126917,199628800
1997-02-03,0.150670,0.151786,0.145089,0.145647,0.124531,368110400
1997-02-04,0.145089,0.146205,0.135045,0.137277,0.117374,712644800
1997-02-05,0.136161,0.139509,0.136161,0.136161,0.116420,394486400
1997-02-06,0.136161,0.143973,0.136161,0.142857,0.122145,399504000
1997-02-07,0.147321,0.147321,0.140625,0.141183,0.120714,235267200
1997-02-10,0.143973,0.143973,0.139509,0.139509,0.119283,185404800
1997-02-11,0.141741,0.142857,0.138393,0.140067,0.119760,140078400
1997-02-12,0.140625,0.141741,0.138393,0.140625,0.120237,176265600
1997-02-13,0.140625,0.143973,0.138393,0.143973,0.123099,195832000
1997-02-14,0.145089,0.146205,0.142857,0.145647,0.124531,237249600
1997-02-18,0.148438,0.159598,0.145089,0.159598,0.136459,368278400
1997-02-19,0.159598,0.159598,0.152902,0.157366,0.134551,241292800
1997-02-20,0.157366,0.157366,0.151786,0.151786,0.129780,124947200
1997-02-21,0.150670,0.151786,0.142857,0.146205,0.125008,211086400
1997-02-24,0.145089,0.150670,0.145089,0.148438,0.126917,117588800
1997-02-25,0.151786,0.155134,0.150670,0.150670,0.128826,138084800
1997-02-26,0.151786,0.152902,0.149554,0.152902,0.130734,103174400
1997-02-27,0.151786,0.152902,0.149554,0.151786,0.129780,102995200
1997-02-28,0.150670,0.150670,0.145089,0.145089,0.124054,121878400
1997-03-03,0.147321,0.147321,0.142857,0.143973,0.123099,130457600
1997-03-04,0.145089,0.147321,0.142857,0.147321,0.125962,103196800
1997-03-05,0.148438,0.151786,0.147321,0.151786,0.129780,96163200
1997-03-06,0.151786,0.151786,0.147321,0.148438,0.126917,116289600
1997-03-07,0.149554,0.149554,0.146205,0.147321,0.125962,70616000
1997-03-10,0.148438,0.149554,0.146763,0.148438,0.126917,99187200
1997-03-11,0.148438,0.148438,0.142857,0.146205,0.125008,98504000
1997-03-12,0.145089,0.149554,0.143973,0.145089,0.124054,70996800
1997-03-13,0.146205,0.146205,0.143973,0.146205,0.125008,105089600
1997-03-14,0.146205,0.149554,0.145089,0.147879,0.126439,230417600
1997-03-17,0.145089,0.147321,0.142857,0.147321,0.125962,192752000
1997-03-18,0.146205,0.147321,0.143973,0.145089,0.124054,127075200
1997-03-19,0.146205,0.146205,0.141741,0.143973,0.123099,208230400
1997-03-20,0.142857,0.156250,0.141741,0.154018,0.131688,317038400
1997-03-21,0.156250,0.156250,0.146205,0.148438,0.126917,136460800
1997-03-24,0.147321,0.148438,0.145089,0.147321,0.125962,71220800
1997-03-25,0.148438,0.148438,0.143555,0.147321,0.125962,112560000
1997-03-26,0.146205,0.150670,0.145089,0.149554,0.127871,106836800
1997-03-27,0.156250,0.171875,0.154018,0.166295,0.142185,1138905600
1997-03-31,0.166295,0.172991,0.154018,0.162946,0.139322,970244800
1997-04-01,0.157366,0.159040,0.155134,0.156250,0.133597,220259200
1997-04-02,0.159598,0.161272,0.157366,0.160714,0.137413,222432000
1997-04-03,0.165179,0.170759,0.162946,0.168527,0.144094,548856000
1997-04-04,0.170759,0.175223,0.169643,0.171875,0.146956,475249600
1997-04-07,0.176339,0.177455,0.171875,0.174107,0.148865,255259200
1997-04-08,0.175223,0.175223,0.166295,0.170759,0.146002,193827200
1997-04-09,0.171875,0.171875,0.168527,0.169643,0.145048,244988800
1997-04-10,0.169643,0.170759,0.165179,0.168527,0.144094,116984000
1997-04-11,0.168527,0.168527,0.161830,0.162946,0.139322,79564800
1997-04-14,0.164063,0.168527,0.160714,0.167411,0.143139,112358400
1997-04-15,0.170759,0.171875,0.161830,0.164621,0.140754,136046400
1997-04-16,0.166295,0.169643,0.164063,0.165737,0.141708,86217600
1997-04-17,0.162946,0.170759,0.161830,0.169643,0.145048,219464000
1997-04-18,0.170759,0.170759,0.164063,0.164063,0.140277,141444800
1997-04-21,0.166295,0.166295,0.160714,0.160714,0.137413,89152000
1997-04-22,0.161830,0.165179,0.159598,0.165179,0.141231,94651200
1997-04-23,0.164063,0.165179,0.161830,0.161830,0.138368,54488000
1997-04-24,0.165179,0.165179,0.158482,0.159598,0.136459,74939200
1997-04-25,0.157366,0.159598,0.155134,0.156250,0.133597,87382400
1997-04-28,0.158482,0.159598,0.156250,0.157366,0.134551,46771200
1997-04-29,0.160714,0.160714,0.156250,0.157924,0.135028,51755200
1997-04-30,0.151786,0.154018,0.149554,0.151786,0.129780,257633600
1997-05-01,0.150670,0.152902,0.149554,0.151786,0.129780,72340800
1997-05-02,0.151786,0.152902,0.149554,0.151786,0.129780,101987200
1997-05-05,0.151786,0.152902,0.149554,0.151786,0.129780,98492800
1997-05-06,0.151786,0.152902,0.149554,0.150670,0.128826,83148800
1997-05-07,0.150670,0.151786,0.146205,0.147321,0.125962,114217600
1997-05-08,0.148438,0.152902,0.147321,0.151786,0.129780,82936000
1997-05-09,0.151786,0.156250,0.151786,0.152344,0.130257,188372800
1997-05-12,0.154018,0.157366,0.151786,0.156808,0.134074,164976000
1997-05-13,0.156250,0.159598,0.151786,0.156808,0.134074,197019200
1997-05-14,0.159598,0.160714,0.156250,0.157924,0.135028,135643200
1997-05-15,0.158482,0.160714,0.156250,0.158482,0.135505,99008000
1997-05-16,0.156250,0.157366,0.154018,0.154018,0.131688,93296000
1997-05-19,0.156250,0.157366,0.151786,0.151786,0.129780,52259200
1997-05-20,0.151786,0.155692,0.149554,0.154018,0.131688,84828800
1997-05-21,0.152902,0.152902,0.147321,0.150670,0.128826,122248000
1997-05-22,0.149554,0.150670,0.147321,0.148438,0.126917,76764800
1997-05-23,0.148438,0.151786,0.148438,0.150670,0.128826,67032000
1997-05-27,0.149554,0.155134,0.149554,0.154018,0.131688,82084800
1997-05-28,0.155134,0.156250,0.151786,0.151786,0.129780,87539200
1997-05-29,0.152902,0.152902,0.148438,0.148438,0.126917,111182400
1997-05-30,0.147321,0.151786,0.146205,0.148438,0.126917,177329600
1997-06-02,0.151786,0.151786,0.149554,0.151228,0.129303,41585600
1997-06-03,0.149554,0.151228,0.148438,0.148996,0.127394,65240000
1997-06-04,0.148438,0.149554,0.147321,0.148438,0.126917,80404800
1997-06-05,0.148438,0.152902,0.147879,0.148996,0.127394,64612800
1997-06-06,0.148438,0.149554,0.147321,0.149554,0.127871,52875200
1997-06-09,0.148996,0.151228,0.148438,0.148438,0.126917,74804800
1997-06-10,0.149554,0.149554,0.143415,0.145089,0.124054,139048000
1997-06-11,0.145647,0.146763,0.145089,0.145647,0.124531,105403200
1997-06-12,0.146205,0.146205,0.142857,0.143415,0.122622,78691200
1997-06-13,0.143415,0.143973,0.140625,0.141183,0.120714,132070400
1997-06-16,0.141741,0.141741,0.137277,0.138393,0.118329,134008000
1997-06-17,0.138951,0.147321,0.138393,0.145926,0.124769,142251200
1997-06-18,0.143973,0.145089,0.140625,0.142299,0.121668,109648000
1997-06-19,0.142857,0.142857,0.140067,0.140625,0.120237,121027200
1997-06-20,0.140067,0.140625,0.138393,0.138951,0.118806,110185600
1997-06-23,0.138393,0.139509,0.137277,0.137277,0.117374,99545600
1997-06-24,0.137835,0.138951,0.136161,0.136719,0.116897,111148800
1997-06-25,0.136719,0.137277,0.133929,0.135045,0.115466,198632000
1997-06-26,0.135045,0.135045,0.130580,0.131138,0.112125,381987200
1997-06-27,0.131138,0.132254,0.130580,0.131138,0.112125,157953600
1997-06-30,0.131696,0.131696,0.125000,0.127232,0.108786,171180800
1997-07-01,0.124442,0.125000,0.117188,0.117746,0.100675,450676800
1997-07-02,0.118304,0.119420,0.116071,0.116629,0.099720,249961600
1997-07-03,0.117188,0.123884,0.116071,0.122210,0.104492,186782400
1997-07-07,0.124442,0.127232,0.122768,0.123326,0.105446,191475200
1997-07-08,0.123884,0.125000,0.122210,0.122768,0.104969,95692800
1997-07-09,0.123326,0.123884,0.121652,0.122210,0.104492,142016000
1997-07-10,0.114955,0.119420,0.113839,0.118304,0.101152,492508800
1997-07-11,0.119420,0.138393,0.118862,0.135603,0.115943,734944000
1997-07-14,0.136161,0.139509,0.132813,0.139509,0.119283,411006400
1997-07-15,0.140625,0.142857,0.139509,0.142299,0.121668,418353600
1997-07-16,0.141183,0.147321,0.139509,0.146763,0.125485,446252800
1997-07-17,0.151786,0.161830,0.146763,0.156250,0.133597,746267200
1997-07-18,0.159598,0.160156,0.152344,0.154855,0.132404,317564800
1997-07-21,0.156808,0.157924,0.142857,0.144252,0.123338,354916800
1997-07-22,0.146205,0.148996,0.145647,0.147879,0.126439,231336000
1997-07-23,0.149554,0.150670,0.142857,0.143973,0.123099,141288000
1997-07-24,0.143973,0.143973,0.139509,0.141183,0.120714,133492800
1997-07-25,0.141741,0.147879,0.140625,0.145089,0.124054,217963200
1997-07-28,0.146763,0.147321,0.145089,0.146763,0.125485,110510400
1997-07-29,0.146763,0.148438,0.146205,0.147321,0.125962,71243200
1997-07-30,0.151228,0.157924,0.149554,0.155134,0.132642,374304000
1997-07-31,0.155134,0.158482,0.154018,0.156250,0.133597,263816000
1997-08-01,0.157366,0.171317,0.156808,0.171317,0.146479,481913600
